target_name,accession,query_name,accession_query,full_evalue,full_score,full_bias,dom_evalue,dom_score,dom_bias,exp,reg,clu,ov,env,dom,rep,inc
MTMG01000013.1_12@GCA_002010075.1,GCA_002010075.1,newDdlB,-,0.0041,28.9,0.0,0.96,21.1,0.0,2.1,2,0,0,2,2,1,1
KAA0014798.1@GCA_008297865.1,GCA_008297865.1,newDdlB,-,0.0041,28.9,3.1,0.011,27.6,3.1,1.7,1,1,0,1,1,1,1
WP_131007385.1@GCF_004310395.1,GCF_004310395.1,newDdlB,-,0.0041,28.9,0.2,0.0077,28.0,0.2,1.5,1,0,0,1,1,1,1
JAATVJ010000052.1_15@GCA_014523515.1,GCA_014523515.1,newDdlB,-,0.0041,28.9,0.0,0.0057,28.5,0.0,1.3,1,1,0,1,1,1,1
RLI25106.1@GCA_003662485.1,GCA_003662485.1,newDdlB,-,0.0041,28.9,0.0,0.033,25.9,0.0,2.0,1,1,0,1,1,1,1
NIS73113.1@GCA_011772645.1,GCA_011772645.1,newDdlB,-,0.0041,28.9,0.0,0.0067,28.2,0.0,1.3,1,0,0,1,1,1,1
MBS3760182.1@GCA_018334775.1,GCA_018334775.1,newDdlB,-,0.0041,28.9,0.0,0.0078,28.0,0.0,1.6,1,1,0,1,1,1,1
TLZ73836.1@GCA_005878485.1,GCA_005878485.1,newDdlB,-,0.0041,28.9,0.0,0.0048,28.7,0.0,1.1,1,0,0,1,1,1,1
WP_048155847.1@GCF_000970025.1,GCF_000970025.1,newDdlB,-,0.0041,28.9,0.1,0.0094,27.7,0.0,1.8,2,0,0,2,2,1,1
JAEOTJ010000248.1_10@GCA_016839905.1,GCA_016839905.1,newDdlB,-,0.0041,28.9,0.0,0.0067,28.2,0.0,1.4,1,0,0,1,1,1,1
WP_121921826.1@GCF_003856835.1,GCF_003856835.1,newDdlB,-,0.0041,28.9,0.0,0.0061,28.4,0.0,1.2,1,0,0,1,1,1,1
WP_059057958.1@GCF_001488575.1,GCF_001488575.1,newDdlB,-,0.0041,28.9,0.0,0.0055,28.5,0.0,1.3,1,0,0,1,1,1,1
WP_188868999.1@GCF_014647115.1,GCF_014647115.1,newDdlB,-,0.0042,28.9,0.0,0.0052,28.6,0.0,1.2,1,0,0,1,1,1,1
WP_092661869.1@GCF_900110215.1,GCF_900110215.1,newDdlB,-,0.0042,28.9,0.0,0.017,26.9,0.0,1.8,2,0,0,2,2,1,1
PWNH01000076.1_5@GCA_003557905.1,GCA_003557905.1,newDdlB,-,0.0042,28.9,0.0,0.0074,28.1,0.0,1.3,1,1,0,1,1,1,1
WP_232085639.1@GCF_013340765.1,GCF_013340765.1,newDdlB,-,0.0042,28.9,0.0,0.5,22.1,0.0,2.2,1,1,0,1,1,1,1
TRO57896.1@GCA_007050885.1,GCA_007050885.1,newDdlB,-,0.0042,28.9,0.0,0.0072,28.1,0.0,1.4,1,1,0,1,1,1,1
MTLR01000051.1_4@GCA_002010925.1,GCA_002010925.1,newDdlB,-,0.0042,28.9,0.0,66.0,15.1,0.0,2.1,2,0,0,2,2,2,0
WP_135821904.1@GCF_004785955.1,GCF_004785955.1,newDdlB,-,0.0042,28.9,0.0,0.0069,28.2,0.0,1.5,1,1,0,1,1,1,1
DAEF01000179.1_5@GCA_002495225.1,GCA_002495225.1,newDdlB,-,0.0042,28.9,0.0,40.0,15.8,0.0,2.3,2,0,0,2,2,2,0
WP_247010427.1@GCF_023028225.1,GCF_023028225.1,newDdlB,-,0.0042,28.9,0.0,0.006,28.4,0.0,1.3,1,1,0,1,1,1,1
WP_247730944.1@GCF_023093535.1,GCF_023093535.1,newDdlB,-,0.0042,28.9,0.0,0.0064,28.3,0.0,1.4,1,1,0,1,1,1,1
NPA84378.1@GCA_013154085.1,GCA_013154085.1,newDdlB,-,0.0042,28.9,0.2,0.52,22.0,0.2,2.2,1,1,0,1,1,1,1
MBS7639102.1@GCA_018396975.1,GCA_018396975.1,newDdlB,-,0.0042,28.9,0.0,0.012,27.4,0.0,1.6,1,1,0,1,1,1,1
MCS7098687.1@GCA_025057955.1,GCA_025057955.1,newDdlB,-,0.0042,28.9,0.0,0.064,25.0,0.0,2.3,1,1,0,1,1,1,1
MBX8640668.1@GCA_019721075.1,GCA_019721075.1,newDdlB,-,0.0043,28.9,0.0,0.0058,28.4,0.0,1.2,1,0,0,1,1,1,1
MBD3206748.1@GCA_014730055.1,GCA_014730055.1,newDdlB,-,0.0043,28.9,0.0,0.013,27.3,0.0,1.6,1,1,0,1,1,1,1
WP_004053976.1@GCF_000336695.1,GCF_000336695.1,newDdlB,-,0.0043,28.9,0.0,0.0059,28.4,0.0,1.3,1,0,0,1,1,1,1
MCK5772792.1@GCA_023145185.1,GCA_023145185.1,newDdlB,-,0.0043,28.9,0.0,160.0,13.8,0.0,2.3,2,0,0,2,2,2,0
NJD77309.1@GCA_012026835.1,GCA_012026835.1,newDdlB,-,0.0043,28.9,0.1,0.0095,27.7,0.0,1.6,2,0,0,2,2,1,1
WP_229109512.1@GCF_017094525.1,GCF_017094525.1,newDdlB,-,0.0043,28.9,0.0,0.0057,28.5,0.0,1.4,1,0,0,1,1,1,1
MBW9222255.1@GCA_019561555.1,GCA_019561555.1,newDdlB,-,0.0043,28.9,0.8,0.008,28.0,0.0,1.8,2,0,0,2,2,1,1
WP_007539035.1@GCF_000336955.1,GCF_000336955.1,newDdlB,-,0.0043,28.9,0.0,0.0076,28.0,0.0,1.3,1,0,0,1,1,1,1
JAKAVQ010000003.1_164@GCA_021817245.1,GCA_021817245.1,newDdlB,-,0.0043,28.8,0.0,0.0083,27.9,0.0,1.4,1,0,0,1,1,1,1
MBO3769977.1@GCA_017601245.1,GCA_017601245.1,newDdlB,-,0.0044,28.8,0.0,160.0,13.8,0.0,2.1,2,0,0,2,2,2,0
WP_008417698.1@GCF_000196895.1,GCF_000196895.1,newDdlB,-,0.0044,28.8,0.0,0.0074,28.1,0.0,1.3,1,0,0,1,1,1,1
WP_058367553.1@GCF_001462205.1,GCF_001462205.1,newDdlB,-,0.0044,28.8,0.0,0.006,28.4,0.0,1.3,1,1,0,1,1,1,1
WP_135823493.1@GCF_004765785.1,GCF_004765785.1,newDdlB,-,0.0044,28.8,0.0,0.0068,28.2,0.0,1.4,1,1,0,1,1,1,1
WP_127116922.1@GCF_003990725.2,GCF_003990725.2,newDdlB,-,0.0044,28.8,0.0,0.0078,28.0,0.0,1.3,1,0,0,1,1,1,1
WP_148700377.1@GCF_000730285.1,GCF_000730285.1,newDdlB,-,0.0044,28.8,0.0,0.0083,27.9,0.0,1.4,1,0,0,1,1,1,1
WP_004052906.1@GCF_000336695.1,GCF_000336695.1,newDdlB,-,0.0044,28.8,0.0,0.0078,28.0,0.0,1.4,1,0,0,1,1,1,1
WP_222914269.1@GCF_019880225.1,GCF_019880225.1,newDdlB,-,0.0044,28.8,0.0,0.0061,28.4,0.0,1.2,1,0,0,1,1,1,1
PWU79582.1@GCA_003176995.1,GCA_003176995.1,newDdlB,-,0.0044,28.8,0.0,0.0085,27.9,0.0,1.4,2,0,0,2,2,1,1
MBW2987104.1@GCA_019322855.1,GCA_019322855.1,newDdlB,-,0.0044,28.8,0.1,0.005,28.6,0.1,1.3,1,1,0,1,1,1,1
UEC43901.1@GCA_020844795.1,GCA_020844795.1,newDdlB,-,0.0044,28.8,0.0,0.0074,28.1,0.0,1.3,1,0,0,1,1,1,1
DAQK01000046.1_50@GCA_002502855.1,GCA_002502855.1,newDdlB,-,0.0045,28.8,0.1,0.0077,28.0,0.1,1.4,1,0,0,1,1,1,1
WP_138006686.1@GCF_005543295.1,GCF_005543295.1,newDdlB,-,0.0045,28.8,0.0,0.0074,28.1,0.0,1.4,1,0,0,1,1,1,1
PSQ29771.1@GCA_003023485.1,GCA_003023485.1,newDdlB,-,0.0045,28.8,0.0,0.0066,28.3,0.0,1.3,1,0,0,1,1,1,1
MBS3795034.1@GCA_018335335.1,GCA_018335335.1,newDdlB,-,0.0045,28.8,0.0,0.0061,28.4,0.0,1.2,1,0,0,1,1,1,1
JAKATR010000040.1_2@GCA_021818675.1,GCA_021818675.1,newDdlB,-,0.0045,28.8,0.0,250.0,13.2,0.0,2.3,2,0,0,2,2,2,0
WP_232571839.1@GCF_021233415.1,GCF_021233415.1,newDdlB,-,0.0045,28.8,0.0,0.0083,27.9,0.0,1.4,1,1,0,1,1,1,1
WP_059055509.1@GCF_001488575.1,GCF_001488575.1,newDdlB,-,0.0045,28.8,0.0,86.0,14.7,0.0,2.2,2,0,0,2,2,2,0
HIG95826.1@GCA_013331695.1,GCA_013331695.1,newDdlB,-,0.0045,28.8,0.0,0.0062,28.3,0.0,1.1,1,0,0,1,1,1,1
MCL7402570.1@GCA_023539395.1,GCA_023539395.1,newDdlB,-,0.0045,28.8,0.0,0.19,23.4,0.0,2.8,1,1,0,1,1,1,1
CAIKOD010000130.1_12@GCA_903828975.1,GCA_903828975.1,newDdlB,-,0.0045,28.8,0.0,0.0074,28.1,0.0,1.3,1,0,0,1,1,1,1
NPA05765.1@GCA_013153145.1,GCA_013153145.1,newDdlB,-,0.0045,28.8,0.0,0.031,26.0,0.0,2.0,1,1,0,1,1,1,1
MBU0470867.1@GCA_018812765.1,GCA_018812765.1,newDdlB,-,0.0046,28.8,0.0,0.015,27.1,0.0,1.8,1,1,0,1,1,1,1
OPY22632.1@GCA_002067265.1,GCA_002067265.1,newDdlB,-,0.0046,28.8,0.0,0.0074,28.1,0.0,1.4,1,0,0,1,1,1,1
WP_089778662.1@GCF_001368915.1,GCF_001368915.1,newDdlB,-,0.0046,28.8,0.0,0.0087,27.9,0.0,1.3,1,1,0,1,1,1,1
JAGVFV010000073.1_3@GCA_020057445.1,GCA_020057445.1,newDdlB,-,0.0046,28.8,0.0,0.0075,28.1,0.0,1.4,1,1,0,1,1,1,1
JAEOSF010000019.1_19@GCA_016840515.1,GCA_016840515.1,newDdlB,-,0.0046,28.8,0.0,0.0097,27.7,0.0,1.4,1,1,0,1,1,1,1
JAKCFJ010000001.1_2221@GCA_025041175.1,GCA_025041175.1,newDdlB,-,0.0046,28.8,0.0,0.007,28.2,0.0,1.3,1,0,0,1,1,1,1
WP_053969468.1@GCF_001280425.1,GCF_001280425.1,newDdlB,-,0.0046,28.8,0.0,0.0091,27.8,0.0,1.4,1,0,0,1,1,1,1
WP_096712292.1@GCF_900215215.1,GCF_900215215.1,newDdlB,-,0.0046,28.8,0.0,0.011,27.5,0.0,1.7,1,1,0,1,1,1,1
CP040678.1_1441@GCA_005954745.1,GCA_005954745.1,newDdlB,-,0.0046,28.8,0.1,0.0094,27.8,0.0,1.5,2,0,0,2,2,1,1
WP_127117442.1@GCF_003990725.2,GCF_003990725.2,newDdlB,-,0.0046,28.8,0.0,0.0075,28.1,0.0,1.3,1,1,0,1,1,1,1
WP_117592855.1@GCF_003439925.1,GCF_003439925.1,newDdlB,-,0.0046,28.8,0.0,0.0083,27.9,0.0,1.3,1,1,0,1,1,1,1
WP_007696685.1@GCF_000337515.1,GCF_000337515.1,newDdlB,-,0.0046,28.8,0.0,0.0069,28.2,0.0,1.3,1,0,0,1,1,1,1
MBI2578995.1@GCA_016187335.1,GCA_016187335.1,newDdlB,-,0.0046,28.8,0.0,0.007,28.2,0.0,1.2,1,0,0,1,1,1,1
AOV95302.1@GCA_001761425.1,GCA_001761425.1,newDdlB,-,0.0046,28.8,0.1,0.01,27.6,0.1,1.5,1,1,0,1,1,1,1
PLCG01000035.1_25@GCA_003135575.1,GCA_003135575.1,newDdlB,-,0.0046,28.8,0.0,0.0067,28.2,0.0,1.3,1,0,0,1,1,1,1
JAHSRM010000096.1_8@GCA_021650775.1,GCA_021650775.1,newDdlB,-,0.0047,28.7,0.0,0.025,26.4,0.0,1.8,1,1,0,1,1,1,1
WP_227133305.1@GCF_020567525.1,GCF_020567525.1,newDdlB,-,0.0047,28.7,0.0,0.0079,28.0,0.0,1.3,1,0,0,1,1,1,1
WP_243665706.1@GCF_001316265.1,GCF_001316265.1,newDdlB,-,0.0047,28.7,0.0,0.0072,28.1,0.0,1.2,1,0,0,1,1,1,1
JAKAQT010000016.1_7@GCA_021819605.1,GCA_021819605.1,newDdlB,-,0.0047,28.7,0.0,0.0071,28.1,0.0,1.2,1,0,0,1,1,1,1
MBD3157344.1@GCA_014730275.1,GCA_014730275.1,newDdlB,-,0.0047,28.7,0.0,0.008,28.0,0.0,1.2,1,0,0,1,1,1,1
WP_119813582.1@GCF_002952775.1,GCF_002952775.1,newDdlB,-,0.0047,28.7,0.0,0.0069,28.2,0.0,1.3,1,0,0,1,1,1,1
PSP90382.1@GCA_003021015.1,GCA_003021015.1,newDdlB,-,0.0047,28.7,0.0,0.01,27.6,0.0,1.5,1,1,0,1,1,1,1
WP_049951700.1@GCF_000517625.1,GCF_000517625.1,newDdlB,-,0.0047,28.7,0.0,0.0094,27.7,0.0,1.4,1,1,0,1,1,1,1
SKSD01000012.1_26@GCA_007118145.1,GCA_007118145.1,newDdlB,-,0.0047,28.7,0.0,0.0081,28.0,0.0,1.3,1,0,0,1,1,1,1
WOYJ01000190.1_5@GCA_011620845.1,GCA_011620845.1,newDdlB,-,0.0047,28.7,0.2,0.0095,27.7,0.2,1.5,1,1,0,1,1,1,1
WP_145848313.1@GCF_007833275.1,GCF_007833275.1,newDdlB,-,0.0047,28.7,0.0,0.0077,28.0,0.0,1.3,1,1,0,1,1,1,1
WP_256398960.1@GCF_024495425.1,GCF_024495425.1,newDdlB,-,0.0047,28.7,0.0,0.0084,27.9,0.0,1.3,1,0,0,1,1,1,1
JAKAFX010000039.1_3@GCA_021817735.1,GCA_021817735.1,newDdlB,-,0.0048,28.7,0.0,0.16,23.7,0.0,2.3,2,0,0,2,2,1,1
JAHFPP010000011.1_24@GCA_023266675.1,GCA_023266675.1,newDdlB,-,0.0048,28.7,0.1,0.011,27.5,0.1,1.6,1,1,0,1,1,1,1
PSP96330.1@GCA_003021975.1,GCA_003021975.1,newDdlB,-,0.0048,28.7,0.0,0.015,27.1,0.0,1.8,1,1,0,1,1,1,1
MBO3799791.1@GCA_017601345.1,GCA_017601345.1,newDdlB,-,0.0048,28.7,0.0,42.0,15.7,0.0,2.4,3,0,0,3,3,2,0
MCE4599510.1@GCA_015520195.1,GCA_015520195.1,newDdlB,-,0.0048,28.7,0.0,0.0087,27.9,0.0,1.3,1,1,0,1,1,1,1
WP_256299986.1@GCF_024464185.1,GCF_024464185.1,newDdlB,-,0.0048,28.7,0.0,0.0086,27.9,0.0,1.3,1,0,0,1,1,1,1
JABXGU010000142.1_5@GCA_016550415.1,GCA_016550415.1,newDdlB,-,0.0048,28.7,0.0,0.007,28.2,0.0,1.1,1,0,0,1,1,1,1
WP_166037549.1@GCF_011440375.1,GCF_011440375.1,newDdlB,-,0.0048,28.7,0.0,0.0094,27.7,0.0,1.5,1,1,0,1,1,1,1
WP_049893794.1@GCF_000283335.1,GCF_000283335.1,newDdlB,-,0.0048,28.7,0.0,0.0073,28.1,0.0,1.3,1,1,0,1,1,1,1
MCS7119161.1@GCA_025057895.1,GCA_025057895.1,newDdlB,-,0.0048,28.7,0.0,0.023,26.4,0.1,1.9,2,0,0,2,2,1,1
MBS7654219.1@GCA_018396435.1,GCA_018396435.1,newDdlB,-,0.0048,28.7,0.0,0.0085,27.9,0.0,1.3,1,1,0,1,1,1,1
MCH2604753.1@GCA_022450565.1,GCA_022450565.1,newDdlB,-,0.0048,28.7,0.0,0.011,27.6,0.0,1.5,1,1,0,1,1,1,1
NVM55665.1@GCA_013375405.1,GCA_013375405.1,newDdlB,-,0.0048,28.7,0.1,0.007,28.2,0.1,1.2,1,0,0,1,1,1,1
MBE0517317.1@GCA_014859735.1,GCA_014859735.1,newDdlB,-,0.0048,28.7,0.0,0.0095,27.7,0.0,1.4,1,1,0,1,1,1,1
WP_251342940.1@GCF_023703775.1,GCF_023703775.1,newDdlB,-,0.0048,28.7,0.0,0.007,28.2,0.0,1.3,1,0,0,1,1,1,1
WALP01000026.1_21@GCA_015522785.1,GCA_015522785.1,newDdlB,-,0.0048,28.7,0.4,0.014,27.2,0.4,1.7,1,1,0,1,1,1,1
WP_048119671.1@GCF_000970025.1,GCF_000970025.1,newDdlB,-,0.0048,28.7,0.0,0.05,25.4,0.0,2.0,1,1,0,1,1,1,1
WP_198063822.1@GCF_016065055.1,GCF_016065055.1,newDdlB,-,0.0048,28.7,0.0,0.009,27.8,0.0,1.5,1,1,0,1,1,1,1
JAJPIN010000191.1_4@GCA_021324715.1,GCA_021324715.1,newDdlB,-,0.0048,28.7,0.0,0.022,26.6,0.0,1.9,1,1,0,1,1,1,1
MBS7630291.1@GCA_018396695.1,GCA_018396695.1,newDdlB,-,0.0048,28.7,0.0,0.022,26.5,0.0,1.8,1,1,0,1,1,1,1
PXAV01000034.1_10@GCA_003565715.1,GCA_003565715.1,newDdlB,-,0.0048,28.7,0.2,0.01,27.6,0.1,1.6,2,0,0,2,2,1,1
NLO78141.1@GCA_012523385.1,GCA_012523385.1,newDdlB,-,0.0049,28.7,0.0,0.0067,28.2,0.0,1.2,1,0,0,1,1,1,1
MBN2150282.1@GCA_016932935.1,GCA_016932935.1,newDdlB,-,0.0049,28.7,0.0,0.78,21.4,0.0,2.1,2,0,0,2,2,1,1
KFM15537.1@GCA_000746765.1,GCA_000746765.1,newDdlB,-,0.0049,28.7,0.1,0.0098,27.7,0.1,1.4,1,1,0,1,1,1,1
MCK5283089.1@GCA_023140175.1,GCA_023140175.1,newDdlB,-,0.0049,28.7,0.0,0.008,28.0,0.0,1.3,1,1,0,1,1,1,1
WP_232572240.1@GCF_021233415.1,GCF_021233415.1,newDdlB,-,0.0049,28.7,0.0,0.0077,28.0,0.0,1.2,1,0,0,1,1,1,1
HIH43783.1@GCA_013331375.1,GCA_013331375.1,newDdlB,-,0.0049,28.7,0.0,0.0071,28.1,0.0,1.2,1,0,0,1,1,1,1
MAGU01000058.1_4@GCA_001717025.1,GCA_001717025.1,newDdlB,-,0.0049,28.7,0.0,0.0087,27.8,0.0,1.3,1,0,0,1,1,1,1
WP_179918744.1@GCF_013415905.1,GCF_013415905.1,newDdlB,-,0.0049,28.7,0.0,0.0065,28.3,0.0,1.3,1,1,0,1,1,1,1
MBI2664522.1@GCA_016185705.1,GCA_016185705.1,newDdlB,-,0.0049,28.7,0.3,0.012,27.4,0.0,1.7,2,0,0,2,2,1,1
WP_135824477.1@GCF_004765785.1,GCF_004765785.1,newDdlB,-,0.0049,28.7,0.1,0.011,27.6,0.1,1.5,1,0,0,1,1,1,1
WP_256533739.1@GCF_024498195.1,GCF_024498195.1,newDdlB,-,0.0049,28.7,0.0,0.0078,28.0,0.0,1.5,1,1,0,1,1,1,1
MBN2151329.1@GCA_016932935.1,GCA_016932935.1,newDdlB,-,0.0049,28.7,0.0,0.0072,28.1,0.0,1.2,1,0,0,1,1,1,1
UCE39483.1@GCA_020348445.1,GCA_020348445.1,newDdlB,-,0.0049,28.7,0.2,0.0095,27.7,0.2,1.4,1,0,0,1,1,1,1
CP100461.1_1022@GCA_024228675.1,GCA_024228675.1,newDdlB,-,0.005,28.7,0.0,0.0066,28.2,0.0,1.2,1,0,0,1,1,1,1
LKND01000015.1_8@GCA_001564275.1,GCA_001564275.1,newDdlB,-,0.005,28.7,0.0,0.0086,27.9,0.0,1.5,1,1,0,1,1,1,1
RBQ24437.1@GCA_003315655.1,GCA_003315655.1,newDdlB,-,0.005,28.7,0.3,0.012,27.4,0.1,1.7,2,0,0,2,2,1,1
TFG34228.1@GCA_004524595.1,GCA_004524595.1,newDdlB,-,0.005,28.6,0.0,0.014,27.2,0.0,1.6,1,1,0,1,1,1,1
WP_158203098.1@GCF_009791395.1,GCF_009791395.1,newDdlB,-,0.005,28.6,0.0,0.0097,27.7,0.0,1.4,1,1,0,1,1,1,1
NQZ84487.1@GCA_013215525.1,GCA_013215525.1,newDdlB,-,0.005,28.6,0.2,0.019,26.8,0.2,1.9,1,1,0,1,1,1,1
WP_071932754.1@GCF_001886955.1,GCF_001886955.1,newDdlB,-,0.005,28.6,0.0,0.0075,28.1,0.0,1.4,1,1,0,1,1,1,1
WP_147662037.1@GCF_008000775.1,GCF_008000775.1,newDdlB,-,0.005,28.6,0.6,0.06,25.1,0.6,2.1,1,1,0,1,1,1,1
WP_108380857.1@GCF_003058365.1,GCF_003058365.1,newDdlB,-,0.005,28.6,0.0,0.0066,28.3,0.0,1.2,1,0,0,1,1,1,1
MBR9691629.1@GCA_018221125.1,GCA_018221125.1,newDdlB,-,0.005,28.6,0.0,0.0071,28.1,0.0,1.2,1,0,0,1,1,1,1
WP_049997994.1@GCF_000755245.1,GCF_000755245.1,newDdlB,-,0.005,28.6,0.0,0.0073,28.1,0.0,1.3,1,0,0,1,1,1,1
WP_004047389.1@GCF_000337915.1,GCF_000337915.1,newDdlB,-,0.0051,28.6,0.0,0.022,26.5,0.0,2.0,1,1,0,1,1,1,1
WALJ01000176.1_9@GCA_015522885.1,GCA_015522885.1,newDdlB,-,0.0051,28.6,0.5,0.022,26.5,0.1,1.9,2,0,0,2,2,1,1
MBN1940661.1@GCA_016931555.1,GCA_016931555.1,newDdlB,-,0.0051,28.6,0.3,0.0082,27.9,0.3,1.3,1,0,0,1,1,1,1
JAKAPD010000018.1_7@GCA_021812025.1,GCA_021812025.1,newDdlB,-,0.0051,28.6,0.1,0.8,21.4,0.0,2.3,2,0,0,2,2,1,1
ESS12137.1@GCA_000496235.1,GCA_000496235.1,newDdlB,-,0.0051,28.6,0.0,0.0066,28.3,0.0,1.2,1,0,0,1,1,1,1
WP_049994021.1@GCF_004799665.1,GCF_004799665.1,newDdlB,-,0.0051,28.6,0.0,0.011,27.5,0.0,1.4,1,0,0,1,1,1,1
WP_079233003.1@GCF_002025255.2,GCF_002025255.2,newDdlB,-,0.0051,28.6,0.0,0.013,27.3,0.0,1.6,2,0,0,2,2,1,1
WP_121816262.1@GCF_003675875.1,GCF_003675875.1,newDdlB,-,0.0051,28.6,0.2,0.011,27.5,0.0,1.5,2,0,0,2,2,1,1
WP_089823052.1@GCF_900110465.1,GCF_900110465.1,newDdlB,-,0.0051,28.6,0.0,0.0067,28.2,0.0,1.4,1,1,0,1,1,1,1
WP_049997139.1@GCF_000755245.1,GCF_000755245.1,newDdlB,-,0.0051,28.6,0.0,0.0078,28.0,0.0,1.3,1,0,0,1,1,1,1
LKML01000018.1_5@GCA_001563795.1,GCA_001563795.1,newDdlB,-,0.0051,28.6,0.0,0.0062,28.3,0.0,1.2,1,0,0,1,1,1,1
DYFG01000052.1_3@GCA_020725315.1,GCA_020725315.1,newDdlB,-,0.0052,28.6,0.0,0.012,27.5,0.0,1.5,1,1,0,1,1,1,1
WP_121742845.1@GCF_003670115.1,GCF_003670115.1,newDdlB,-,0.0052,28.6,0.0,0.0085,27.9,0.0,1.3,1,0,0,1,1,1,1
MTLY01000008.1_229@GCA_002011035.1,GCA_002011035.1,newDdlB,-,0.0052,28.6,0.1,0.23,23.2,0.1,2.2,1,1,0,1,1,1,1
MCH7969070.1@GCA_022564515.1,GCA_022564515.1,newDdlB,-,0.0052,28.6,0.0,0.011,27.5,0.0,1.5,1,1,0,1,1,1,1
BBBF01000014.1_53@GCA_001315925.1,GCA_001315925.1,newDdlB,-,0.0052,28.6,0.0,0.0075,28.1,0.0,1.3,1,1,0,1,1,1,1
WP_232571832.1@GCF_021233415.1,GCF_021233415.1,newDdlB,-,0.0052,28.6,0.1,0.0096,27.7,0.1,1.3,1,0,0,1,1,1,1
WP_230889119.1@GCF_021028995.1,GCF_021028995.1,newDdlB,-,0.0052,28.6,0.0,0.01,27.6,0.0,1.4,1,0,0,1,1,1,1
PLGY01000024.1_12@GCA_003139855.1,GCA_003139855.1,newDdlB,-,0.0052,28.6,0.0,0.014,27.2,0.0,1.6,2,0,0,2,2,1,1
WP_235847801.1@GCF_900156475.1,GCF_900156475.1,newDdlB,-,0.0052,28.6,0.0,0.028,26.2,0.0,1.9,1,1,0,1,1,1,1
BPTO01000120.1_10@GCA_023705985.1,GCA_023705985.1,newDdlB,-,0.0052,28.6,0.0,0.011,27.5,0.0,1.5,1,1,0,1,1,1,1
JALNLA010000001.1_223@GCA_023267975.1,GCA_023267975.1,newDdlB,-,0.0053,28.6,0.0,0.0074,28.1,0.0,1.2,1,0,0,1,1,1,1
UCD45366.1@GCA_020346605.1,GCA_020346605.1,newDdlB,-,0.0053,28.6,0.0,0.0071,28.2,0.0,1.3,1,0,0,1,1,1,1
WP_149862606.1@GCF_008389435.1,GCF_008389435.1,newDdlB,-,0.0053,28.6,0.0,0.0085,27.9,0.0,1.3,1,0,0,1,1,1,1
RLF33425.1@GCA_003650975.1,GCA_003650975.1,newDdlB,-,0.0053,28.6,0.2,0.0086,27.9,0.2,1.3,1,0,0,1,1,1,1
MBI0584760.1@GCA_016109435.1,GCA_016109435.1,newDdlB,-,0.0053,28.6,0.0,0.43,22.3,0.0,2.2,2,0,0,2,2,1,1
MCI5866736.1@GCA_022768985.1,GCA_022768985.1,newDdlB,-,0.0053,28.6,0.0,0.009,27.8,0.0,1.3,1,0,0,1,1,1,1
PSP96280.1@GCA_003021975.1,GCA_003021975.1,newDdlB,-,0.0053,28.6,0.0,0.0095,27.7,0.0,1.3,1,0,0,1,1,1,1
LKND01000076.1_11@GCA_001564275.1,GCA_001564275.1,newDdlB,-,0.0053,28.6,0.0,0.0097,27.7,0.0,1.4,1,0,0,1,1,1,1
WP_160067400.1@GCF_009834785.1,GCF_009834785.1,newDdlB,-,0.0053,28.6,0.0,0.0071,28.1,0.0,1.3,1,0,0,1,1,1,1
MBW2978808.1@GCA_019322995.1,GCA_019322995.1,newDdlB,-,0.0053,28.6,0.2,0.044,25.6,0.2,2.0,1,1,0,1,1,1,1
WP_120083460.1@GCF_003605635.1,GCF_003605635.1,newDdlB,-,0.0054,28.5,0.0,0.0073,28.1,0.0,1.2,1,0,0,1,1,1,1
WP_135806656.1@GCF_004765795.1,GCF_004765795.1,newDdlB,-,0.0054,28.5,0.6,0.0097,27.7,0.1,1.6,2,0,0,2,2,1,1
WP_095636897.1@GCF_002286985.1,GCF_002286985.1,newDdlB,-,0.0054,28.5,0.0,0.011,27.5,0.0,1.5,1,1,0,1,1,1,1
NHW88471.1@GCA_011605865.1,GCA_011605865.1,newDdlB,-,0.0054,28.5,0.1,0.018,26.8,0.1,1.8,2,0,0,2,2,1,1
WP_151163149.1@GCF_009674605.1,GCF_009674605.1,newDdlB,-,0.0054,28.5,0.0,0.0075,28.1,0.0,1.2,1,0,0,1,1,1,1
WP_256201680.1@GCF_001316045.1,GCF_001316045.1,newDdlB,-,0.0054,28.5,0.0,0.0078,28.0,0.0,1.2,1,0,0,1,1,1,1
WP_232587733.1@GCF_021233435.1,GCF_021233435.1,newDdlB,-,0.0054,28.5,0.0,0.01,27.6,0.0,1.4,1,0,0,1,1,1,1
PSP95870.1@GCA_003021685.1,GCA_003021685.1,newDdlB,-,0.0054,28.5,0.0,0.0096,27.7,0.0,1.4,1,1,0,1,1,1,1
LKMS01000088.1_4@GCA_001563965.1,GCA_001563965.1,newDdlB,-,0.0054,28.5,0.0,0.0065,28.3,0.0,1.2,1,0,0,1,1,1,1
WP_071932576.1@GCF_001886955.1,GCF_001886955.1,newDdlB,-,0.0054,28.5,0.0,0.0076,28.0,0.0,1.3,1,0,0,1,1,1,1
WP_110380439.1@GCF_003201765.2,GCF_003201765.2,newDdlB,-,0.0054,28.5,0.0,0.02,26.6,0.0,1.8,1,1,0,1,1,1,1
WP_227375517.1@GCF_020618475.1,GCF_020618475.1,newDdlB,-,0.0054,28.5,0.0,0.0075,28.1,0.0,1.1,1,0,0,1,1,1,1
